Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Population Type,location,urbanRural,accommodationType,Female 0-4,Female 5-11,Female 12-17,Female 18-59,Female 60 or more,Female Unknown,Female Total,Male 0-4,Male 5-11,Male 12-17,Male 18-59,Male 60 or more,Male Unknown,Male Total,Total
#date+year,#country+code+origin,#country+code+asylum,#country+name+origin,#country+name+asylum,#indicator+population_type,,,,#affected+f+infants+age_0_4,#affected+f+children+age_5_11,#affected+f+adolescents+age_12_17,#affected+f+adults+age_18_59,#affected+f+elderly+age_60,#affected+f+unknown_age,#affected+f+total,#affected+m+infants+age_0_4,#affected+m+children+age_5_11,#affected+m+adolescents+age_12_17,#affected+m+adults+age_18_59,#affected+m+elderly+age_60,#affected+m+unknown_age,#affected+m+total,#affected+all+total
2013,AFG,CAN,Afghanistan,Canada,ASY,,,,14,18,14,86,9,0,141,12,16,22,185,8,0,243,384
2013,AFG,CAN,Afghanistan,Canada,REF,,,,15,35,28,109,0,0,187,12,35,18,134,5,0,204,2700
2013,AFG,CYM,Afghanistan,Cayman Islands,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,TCD,Afghanistan,Chad,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,CHN,Afghanistan,China,REF,,,,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2013,AFG,CHL,Afghanistan,Chile,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2013,AFG,COL,Afghanistan,Colombia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,CRI,Afghanistan,Costa Rica,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,CYP,Afghanistan,Cyprus,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2013,AFG,CYP,Afghanistan,Cyprus,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2013,AFG,CZE,Afghanistan,Czechia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2013,AFG,CZE,Afghanistan,Czechia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238
2013,AFG,DNK,Afghanistan,Denmark,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209
2013,AFG,DNK,Afghanistan,Denmark,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139
2013,AFG,ECU,Afghanistan,Ecuador,ASY,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2013,AFG,ECU,Afghanistan,Ecuador,REF,,,,0,0,7,38,5,0,50,0,7,5,42,8,0,62,112
2013,AFG,EST,Afghanistan,Estonia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,EST,Afghanistan,Estonia,REF,,,,0,0,0,0,0,0,0,0,0,0,15,0,0,15,15
2013,AFG,ETH,Afghanistan,Ethiopia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,FJI,Afghanistan,Fiji,ASY,,,,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7
2013,AFG,FIN,Afghanistan,Finland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
2013,AFG,FIN,Afghanistan,Finland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357
2013,AFG,FRA,Afghanistan,France,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601
2013,AFG,FRA,Afghanistan,France,REF,,,,0,0,0,0,0,760,760,0,0,0,0,0,2453,2453,3213
2013,AFG,GBR,Afghanistan,United Kingdom of Great Britain and Northern Ireland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430
2013,AFG,GBR,Afghanistan,United Kingdom of Great Britain and Northern Ireland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9166
2013,AFG,GEO,Afghanistan,Georgia,REF,,,,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2013,AFG,DEU,Afghanistan,Germany,ASY,,,,562,767,640,2645,254,0,4868,676,935,1677,7764,228,0,11280,16148
2013,AFG,DEU,Afghanistan,Germany,REF,,,,453,960,1044,6174,1784,0,10415,491,1113,1479,9403,1302,0,13788,24203
2013,AFG,GRC,Afghanistan,Greece,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393
2013,AFG,GRC,Afghanistan,Greece,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632
2013,AFG,HKG,Afghanistan,"China, Hong Kong Special Administrative Region",ASY,,,,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2013,AFG,HKG,Afghanistan,"China, Hong Kong Special Administrative Region",REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2013,AFG,HRV,Afghanistan,Croatia,ASY,,,,0,0,0,0,0,0,0,0,0,0,12,0,0,12,12
2013,AFG,HRV,Afghanistan,Croatia,REF,,,,0,5,0,0,0,0,5,0,0,5,10,0,0,15,20
2013,AFG,HUN,Afghanistan,Hungary,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695
2013,AFG,HUN,Afghanistan,Hungary,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749
2013,AFG,ISL,Afghanistan,Iceland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2013,AFG,ISL,Afghanistan,Iceland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2013,AFG,CIV,Afghanistan,Côte d'Ivoire,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,IND,Afghanistan,India,ASY,,,,56,90,68,262,15,0,491,68,113,63,304,10,0,558,1049
2013,AFG,IND,Afghanistan,India,REF,,,,193,622,505,3733,421,0,5474,212,664,646,2970,362,0,4854,10328
2013,AFG,IDN,Afghanistan,Indonesia,ASY,,,,46,60,43,202,6,0,357,41,72,458,1868,9,0,2448,2805
2013,AFG,IDN,Afghanistan,Indonesia,REF,,,,5,10,26,50,0,0,91,15,11,175,808,28,0,1037,1128
2013,AFG,IRL,Afghanistan,Ireland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
2013,AFG,IRL,Afghanistan,Ireland,REF,,,,0,5,0,6,0,0,11,0,5,0,113,0,0,118,129
2013,AFG,IRN,Afghanistan,Iran (Islamic Republic of),ASY,,,,0,0,7,11,0,0,18,7,0,0,12,0,0,19,37
2013,AFG,IRN,Afghanistan,Iran (Islamic Republic of),REF,,,,1799,2450,2680,6089,538,0,13556,1906,2467,2891,6240,821,0,14325,814015
2013,AFG,IRQ,Afghanistan,Iraq,ASY,,,,0,14,21,18,5,0,58,5,14,19,25,0,0,63,121
2013,AFG,IRQ,Afghanistan,Iraq,REF,,,,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2013,AFG,ITA,Afghanistan,Italy,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024
2013,AFG,ITA,Afghanistan,Italy,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6657
2013,AFG,JOR,Afghanistan,Jordan,ASY,,,,0,0,0,5,0,0,5,0,0,7,0,0,0,7,12
2013,AFG,JOR,Afghanistan,Jordan,REF,,,,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2013,AFG,JPN,Afghanistan,Japan,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,JPN,Afghanistan,Japan,REF,,,,0,0,0,0,0,10,10,0,0,0,0,0,24,24,34
2013,AFG,KAZ,Afghanistan,Kazakhstan,ASY,,,,6,0,0,14,0,0,20,0,0,0,12,0,0,12,32
2013,AFG,KAZ,Afghanistan,Kazakhstan,REF,,,,20,35,34,151,5,0,245,21,38,40,184,9,0,292,537
2013,AFG,KEN,Afghanistan,Kenya,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2013,AFG,KGZ,Afghanistan,Kyrgyzstan,ASY,,,,8,7,9,45,0,0,69,5,14,10,49,0,0,78,147
2013,AFG,KGZ,Afghanistan,Kyrgyzstan,REF,,,,14,33,38,102,5,0,192,27,23,22,141,0,0,213,405
2013,AFG,KOR,Afghanistan,Republic of Korea,ASY,,,,0,0,0,0,0,0,0,0,0,5,12,0,0,17,17
2013,AFG,KOR,Afghanistan,Republic of Korea,REF,,,,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2013,AFG,LBY,Afghanistan,Libya,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,LBN,Afghanistan,Lebanon,ASY,,,,0,5,5,0,0,0,10,0,6,0,0,0,0,6,16
2013,AFG,LBN,Afghanistan,Lebanon,OOC,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2013,AFG,LBN,Afghanistan,Lebanon,REF,,,,0,0,0,5,0,0,5,0,0,0,11,0,0,11,16
2013,AFG,LKA,Afghanistan,Sri Lanka,ASY,,,,7,0,0,5,0,0,12,0,5,0,6,0,0,11,23
2013,AFG,LTU,Afghanistan,Lithuania,ASY,,,,0,5,0,7,0,0,12,0,0,5,7,0,0,12,24
2013,AFG,LTU,Afghanistan,Lithuania,REF,,,,5,8,0,0,0,0,13,0,5,0,10,0,0,15,151
2013,AFG,LUX,Afghanistan,Luxembourg,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2013,AFG,LUX,Afghanistan,Luxembourg,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2013,AFG,LVA,Afghanistan,Latvia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,LVA,Afghanistan,Latvia,REF,,,,7,0,0,0,0,0,7,0,5,0,9,0,0,14,28
2013,AFG,MAC,Afghanistan,"China, Macao Special Administrative Region",ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,MKD,Afghanistan,Republic of North Macedonia,ASY,,,,11,15,11,28,0,0,65,13,31,66,186,0,0,296,361
2013,AFG,MKD,Afghanistan,Republic of North Macedonia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,MDA,Afghanistan,Republic of Moldova,ASY,,,,5,0,0,0,0,0,5,0,0,8,0,0,0,8,13
2013,AFG,MDA,Afghanistan,Republic of Moldova,REF,,,,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10
2013,AFG,MEX,Afghanistan,Mexico,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2013,AFG,MEX,Afghanistan,Mexico,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,MYS,Afghanistan,Malaysia,ASY,,,,5,13,6,36,0,0,60,5,9,10,54,0,0,78,138
2013,AFG,MYS,Afghanistan,Malaysia,REF,,,,5,14,15,40,0,0,74,6,9,12,86,0,0,113,187
2013,AFG,MNE,Afghanistan,Montenegro,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,MNG,Afghanistan,Mongolia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,MAR,Afghanistan,Morocco,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,MOZ,Afghanistan,Mozambique,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,MOZ,Afghanistan,Mozambique,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,NPL,Afghanistan,Nepal,ASY,,,,0,5,0,0,0,0,5,0,0,9,0,0,0,9,14
2013,AFG,NPL,Afghanistan,Nepal,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,NLD,Afghanistan,Netherlands,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6269
2013,AFG,NGA,Afghanistan,Nigeria,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2013,AFG,NOR,Afghanistan,Norway,ASY,,,,0,0,0,0,0,68,68,0,0,0,0,0,145,145,659
2013,AFG,NOR,Afghanistan,Norway,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5523
2013,AFG,NRU,Afghanistan,Nauru,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
2013,AFG,NZL,Afghanistan,New Zealand,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,NZL,Afghanistan,New Zealand,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
2013,AFG,PAK,Afghanistan,Pakistan,ASY,,,,266,557,526,1439,77,0,2865,257,569,600,970,62,0,2458,5323
2013,AFG,PAK,Afghanistan,Pakistan,REF,,,,67222,187222,136386,345468,20909,0,757207,70831,195963,156567,394259,41049,0,858669,1615876
2013,AFG,PAN,Afghanistan,Panama,ASY,,,,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2013,AFG,PAN,Afghanistan,Panama,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,PHL,Afghanistan,Philippines,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2013,AFG,PNG,Afghanistan,Papua New Guinea,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
2013,AFG,PNG,Afghanistan,Papua New Guinea,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,POL,Afghanistan,Poland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
2013,AFG,POL,Afghanistan,Poland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
2013,AFG,PRT,Afghanistan,Portugal,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,PRT,Afghanistan,Portugal,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2013,AFG,ROU,Afghanistan,Romania,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16
2013,AFG,ROU,Afghanistan,Romania,REF,,,,0,0,0,0,0,5,5,0,0,0,0,0,18,18,108
2013,AFG,ZAF,Afghanistan,South Africa,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,ZAF,Afghanistan,South Africa,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2013,AFG,RUS,Afghanistan,Russian Federation,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209
2013,AFG,RUS,Afghanistan,Russian Federation,OOC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
2013,AFG,RUS,Afghanistan,Russian Federation,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117
2013,AFG,SAU,Afghanistan,Saudi Arabia,ASY,,,,0,7,0,0,0,0,7,0,0,0,0,0,0,0,7
2013,AFG,ESP,Afghanistan,Spain,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
2013,AFG,ESP,Afghanistan,Spain,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
2013,AFG,SRB,Afghanistan,Serbia,ASY,,,,0,0,6,0,0,0,6,0,0,7,8,0,0,15,21
2013,AFG,SVK,Afghanistan,Slovakia,OOC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
2013,AFG,SVK,Afghanistan,Slovakia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225
2013,AFG,SVN,Afghanistan,Slovenia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,SVN,Afghanistan,Slovenia,REF,,,,0,0,0,0,0,0,0,0,0,15,7,0,0,22,22
2013,AFG,SWE,Afghanistan,Sweden,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698
2013,AFG,SWE,Afghanistan,Sweden,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10499
2013,AFG,CHE,Afghanistan,Switzerland,ASY,,,,76,120,61,311,11,0,579,102,140,143,1131,19,0,1535,2190
2013,AFG,CHE,Afghanistan,Switzerland,REF,,,,75,130,81,335,18,325,964,77,132,123,870,21,391,1614,2578
2013,AFG,SYR,Afghanistan,Syrian Arab Republic,ASY,,,,7,7,17,31,0,0,62,10,15,14,52,5,0,96,158
2013,AFG,SYR,Afghanistan,Syrian Arab Republic,REF,,,,40,86,99,312,17,0,554,32,107,79,337,33,0,588,1142
2013,AFG,THA,Afghanistan,Thailand,ASY,,,,0,0,0,5,0,0,5,0,0,0,5,0,0,5,10
2013,AFG,THA,Afghanistan,Thailand,REF,,,,0,0,0,8,0,0,8,0,0,0,0,0,0,0,8
2013,AFG,TJK,Afghanistan,Tajikistan,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2253
2013,AFG,TJK,Afghanistan,Tajikistan,REF,,,,0,5,7,38,0,0,50,0,14,8,31,0,0,53,2004
2013,AFG,TKM,Afghanistan,Turkmenistan,REF,,,,0,0,0,9,0,0,9,0,0,0,8,0,0,8,17
2013,AFG,TUR,Afghanistan,Turkey,ASY,,,,174,442,384,1193,10,0,2203,168,493,691,2022,38,0,3412,22324
2013,AFG,TUR,Afghanistan,Turkey,REF,,,,114,318,323,999,20,0,1774,124,366,383,1236,36,0,2145,3919
2013,AFG,ARE,Afghanistan,United Arab Emirates,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AFG,UKR,Afghanistan,Ukraine,ASY,,,,0,0,0,0,0,435,435,0,0,0,0,0,1262,1262,2260
2013,AFG,UKR,Afghanistan,Ukraine,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1494
2013,AFG,USA,Afghanistan,United States of America,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238
2013,AFG,USA,Afghanistan,United States of America,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071
2013,AFG,UZB,Afghanistan,Uzbekistan,REF,,,,5,8,8,34,5,0,60,6,5,8,48,6,0,73,138
2013,AFG,VEN,Afghanistan,Venezuela (Bolivarian Republic of),REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2013,AFG,ZMB,Afghanistan,Zambia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AFG,AFG,Afghanistan,Afghanistan,IDP,,,,67640,76416,81573,149246,28867,0,403742,66093,75353,81682,148171,30368,0,401667,805409
2014,AFG,AFG,Afghanistan,Afghanistan,OOC,,,,13182,18941,16102,52448,2353,0,103026,13592,19444,14506,46326,4390,0,98258,201284
2014,AFG,AFG,Afghanistan,Afghanistan,RET,,,,1054,1610,1426,4442,173,0,8705,1092,1663,1263,3916,355,0,8289,17819
2014,AFG,DZA,Afghanistan,Algeria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AFG,EGY,Afghanistan,Egypt,ASY,,,,0,0,14,0,0,0,14,0,0,13,0,0,0,13,27
2014,AFG,EGY,Afghanistan,Egypt,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AFG,ARG,Afghanistan,Argentina,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AFG,ARG,Afghanistan,Argentina,REF,,,,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5
2014,AFG,AUS,Afghanistan,Australia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347
2014,AFG,AUS,Afghanistan,Australia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7675
2014,AFG,AUT,Afghanistan,Austria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14793
2014,AFG,AZE,Afghanistan,Azerbaijan,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
2014,AFG,AZE,Afghanistan,Azerbaijan,REF,,,,21,35,26,118,8,0,208,24,33,27,315,11,0,410,618
2014,AFG,BEL,Afghanistan,Belgium,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765
2014,AFG,BEL,Afghanistan,Belgium,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5038
2014,AFG,BLR,Afghanistan,Belarus,ASY,,,,0,0,0,5,0,0,5,0,8,0,6,0,0,14,19
2014,AFG,BLR,Afghanistan,Belarus,REF,,,,8,25,39,76,7,0,155,17,23,26,177,0,0,243,398
2014,AFG,BRA,Afghanistan,Brazil,ASY,,,,0,0,0,5,0,0,5,0,0,0,10,0,0,10,15
2014,AFG,BRA,Afghanistan,Brazil,REF,,,,0,0,0,5,0,0,5,0,0,5,48,0,0,53,58
2014,AFG,BIH,Afghanistan,Bosnia and Herzegovina,ASY,,,,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2014,AFG,BGR,Afghanistan,Bulgaria,ASY,,,,0,0,0,0,0,209,209,0,0,0,0,0,2424,2424,2633
2014,AFG,BGR,Afghanistan,Bulgaria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212
2014,AFG,CAN,Afghanistan,Canada,ASY,,,,5,6,5,46,5,0,67,6,8,5,88,5,0,112,190
2014,AFG,CAN,Afghanistan,Canada,REF,,,,10,15,13,95,5,0,138,11,14,19,206,8,0,258,2704
2014,AFG,CYM,Afghanistan,Cayman Islands,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AFG,TCD,Afghanistan,Chad,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AFG,CHN,Afghanistan,China,REF,,,,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2014,AFG,CHL,Afghanistan,Chile,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2014,AFG,COL,Afghanistan,Colombia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AFG,CRI,Afghanistan,Costa Rica,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AFG,CUB,Afghanistan,Cuba,ASY,,,,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6
2014,AFG,CUB,Afghanistan,Cuba,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2014,AFG,CYP,Afghanistan,Cyprus,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2014,AFG,CYP,Afghanistan,Cyprus,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2014,AFG,CZE,Afghanistan,Czechia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2014,AFG,CZE,Afghanistan,Czechia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228
2014,AFG,DNK,Afghanistan,Denmark,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
2014,AFG,DNK,Afghanistan,Denmark,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130
2014,AFG,DOM,Afghanistan,Dominican Republic,ASY,,,,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2014,AFG,ECU,Afghanistan,Ecuador,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
2014,AFG,EST,Afghanistan,Estonia,REF,,,,0,0,0,0,0,0,0,0,0,0,15,0,0,15,15
2014,AFG,ETH,Afghanistan,Ethiopia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AFG,FJI,Afghanistan,Fiji,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AFG,FJI,Afghanistan,Fiji,REF,,,,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7
2014,AFG,FIN,Afghanistan,Finland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
2014,AFG,FIN,Afghanistan,Finland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443
2014,AFG,FRA,Afghanistan,France,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424
2014,AFG,FRA,Afghanistan,France,REF,,,,0,0,0,0,0,868,868,0,0,0,0,0,2970,2970,3838
2014,AFG,GBR,Afghanistan,United Kingdom of Great Britain and Northern Ireland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1894
2014,AFG,GBR,Afghanistan,United Kingdom of Great Britain and Northern Ireland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9054
2014,AFG,GEO,Afghanistan,Georgia,ASY,,,,0,0,5,0,0,0,5,0,0,5,0,0,0,5,10
2014,AFG,GEO,Afghanistan,Georgia,REF,,,,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2014,AFG,DEU,Afghanistan,Germany,ASY,,,,747,901,723,3122,298,0,5791,794,1162,1878,9126,272,0,13232,19023
2014,AFG,DEU,Afghanistan,Germany,REF,,,,509,1202,1125,6764,1870,0,11470,594,1348,1537,11484,1381,0,16344,27814
2014,AFG,GRC,Afghanistan,Greece,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774
2014,AFG,GRC,Afghanistan,Greece,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1451
2014,AFG,HKG,Afghanistan,"China, Hong Kong Special Administrative Region",ASY,,,,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2014,AFG,HKG,Afghanistan,"China, Hong Kong Special Administrative Region",REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2014,AFG,HRV,Afghanistan,Croatia,ASY,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2014,AFG,HRV,Afghanistan,Croatia,REF,,,,0,5,0,0,0,0,5,0,0,5,11,0,0,16,21
2014,AFG,HUN,Afghanistan,Hungary,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2623
2014,AFG,HUN,Afghanistan,Hungary,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819
2014,AFG,ISL,Afghanistan,Iceland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2014,AFG,ISL,Afghanistan,Iceland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2014,AFG,CIV,Afghanistan,Côte d'Ivoire,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AFG,CIV,Afghanistan,Côte d'Ivoire,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AFG,IND,Afghanistan,India,ASY,,,,70,107,90,363,20,0,650,87,100,85,368,15,0,655,1305
2014,AFG,IND,Afghanistan,India,REF,,,,146,630,519,3762,462,0,5519,183,657,623,3040,373,0,4876,10395
2014,AFG,IDN,Afghanistan,Indonesia,ASY,,,,81,113,74,365,19,0,652,89,129,1045,2247,13,0,3523,4175
2014,AFG,IDN,Afghanistan,Indonesia,REF,,,,22,21,26,96,5,0,170,13,29,188,1253,26,0,1509,1679
2014,AFG,IRL,Afghanistan,Ireland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
2014,AFG,IRL,Afghanistan,Ireland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
2014,AFG,IRN,Afghanistan,Iran (Islamic Republic of),ASY,,,,0,0,7,9,0,0,16,7,0,0,10,0,0,17,33
2014,AFG,IRN,Afghanistan,Iran (Islamic Republic of),REF,,,,1905,2499,2758,6537,555,0,14254,2004,2525,2951,6619,835,0,14934,950000
2014,AFG,IRQ,Afghanistan,Iraq,ASY,,,,0,6,14,41,5,0,66,5,8,6,39,5,0,63,129
2014,AFG,IRQ,Afghanistan,Iraq,REF,,,,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
